46,3,5.2.1,True,11/23/2021,5/20/2020,10,8,2.26,8,433632.24215620646,433632.24215620646,8453975.26779745,1
47,3,5.2.2,True,9/6/2022,5/25/2020,5,2,1.78,11,459793.1693993095,459793.1693993095,8964001.530595897,1
48,3,5.2.3,True,10/23/2021,5/25/2020,2,0,1.3,18,124565.98923909133,124565.98923909133,2428504.3635123726,1
49,3,5.3.1,True,11/23/2021,6/1/2020,5,4,2.26,8,433632.24215620646,433632.24215620646,8453975.26779745,1
50,3,5.3.2,True,3/30/2023,6/3/2020,1,1,2.5,8,878906.25,878906.25,17134915.206641894,1
51,3,5.3.3,True,7/26/2021,6/4/2020,1,1,2.5,7,351562.5,351562.5,6853966.082656757,1
52,3,5.3.4,True,4/25/2021,6/4/2020,3,1,1.7,10,170766.54215567996,170766.54215567996,3329217.6724980786,1
53,3,5.3.5,True,4/25/2021,6/6/2020,1,0,1.3,17,95819.99172237795,95819.99172237795,1868080.2796249022,1
54,3,5.3.6,True,8/29/2021,6/6/2020,2,2,2.5,7,351562.5,351562.5,6853966.082656757,1
55,3,5.4.1,True,8/2/2021,6/7/2020,5,2,1.78,10,258310.76932545478,258310.76932545478,5035955.916065111,1
56,3,5.4.2,True,8/2/2021,6/7/2020,5,2,1.78,10,258310.76932545478,258310.76932545478,5035955.916065111,1
57,3,5.4.3,True,6/21/2021,6/8/2020,2,1,1.9,9,244563.30779039994,244563.30779039994,4767939.176270923,1
58,3,5.4.4,True,6/21/2021,6/8/2020,2,1,1.9,9,244563.30779039994,244563.30779039994,4767939.176270923,1
59,3,5.4.5,True,12/13/2021,6/8/2020,5,4,2.26,8,433632.24215620646,433632.24215620646,8453975.26779745,1
60,3,5.4.6,True,8/2/2021,6/8/2020,5,2,1.78,10,258310.76932545478,258310.76932545478,5035955.916065111,1
61,3,6.1.1,True,5/2/2021,6/26/2020,1,0,1.3,17,95819.99172237795,95819.99172237795,1868080.2796249022,1
